id,name,kana,area,category,lat,lng,zoom,url,image,description,電話番号,住所,アクセス,営業時間,定休日,料金,決済方法,駐車場,駐車場：大型バスの駐車,ウェブサイト,駐車場：台数,関連資料,駐車場：備考,備考,オンライン予約,メールアドレス,similar1,similar2,similar3,dissimilar1,dissimilar2,dissimilar3
detail_4478,みのや泰平閣,みのやたいへいかく,"あわら・坂井・福井市,あわら市",温泉,36.224093,136.18818,16,https://www.fuku-e.com/spot/detail_4478.html,https://www.fuku-e.com/lsc/upfile/spot/0000/4478/4478_1_l.jpg,どっしりとした門構え「瓢門」をくぐりぬけると美しい樹々がお迎え致します。日本の情緒や庭園の情緒、温泉の情緒、四季の情緒、味覚の情緒、そしてあわらの情緒を大切にしています。,0776-78-5566,福井県あわら市舟津50-1-1,北陸本線芦原温泉駅下車バス15分あわら湯のまち駅下車徒歩7分,年中無休,年中無休,"10,000円(税別)～",,あり,,http://minoya.biz/,70,,,,https://fuku-e.tabi-kura.com/dom/h/h007459.html?cp=2,mailto:taiheikaku@minoya.biz,detail_4475,detail_4464,detail_4473,detail_4853,detail_5713,detail_5988
detail_4480,夢屋　華筑紫,ゆめやはなつくし,"あわら・坂井・福井市,あわら市",温泉,36.230727,136.196475,16,https://www.fuku-e.com/spot/detail_4480.html,https://www.fuku-e.com/lsc/upfile/spot/0000/4480/4480_1_l.jpg,料亭風の静かなたたずまい小規模旅館ならではのおもてなし、日本海の旬の味覚を活かした手造りの料理が自慢です。心からのんびりのほほんとできるお宿です。,0776-77-3800,福井県あわら市二面2-18-19,JR芦原温泉駅から京福バスあわら湯のまち行きあわら湯のまち下車徒歩15分,,,"10,000円(税別)～",,,,http://www.yado.biz/,,,,,https://fuku-e.tabi-kura.com/dom/h/h007595.html?cp=2,mailto:info@yado.biz,detail_4483,detail_4587,detail_4009,detail_5713,detail_1102,detail_1640
detail_4483,あわら北潟温泉 hanaゆらり,あわらきたがたおんせんはなゆらり,"あわら・坂井・福井市,あわら市",温泉,36.2616305,136.2318145,18,https://www.fuku-e.com/spot/detail_4483.html,https://www.fuku-e.com/lsc/upfile/spot/0000/4483/4483_1_l.jpg,湖と花菖蒲に囲まれた風情あふれるお宿です。眼の前には北潟湖畔が広がる美しいロケーションが広がり、穏やかな北潟湖の眺めを堪能することが出来、ここでしか得られない安らぎのひとときをご提供します。越前若狭が誇る新鮮な旬の食材を用いたお料理や、福…,0776-79-1124,福井県あわら市北潟211,JR芦原温泉駅から車で約15分,,,"平　日：15,400円(二名様一室利用) ～
休前日：18,700円(二名様一室利用)～
上記金額はお一人様・一泊二食税別の料金です。
※プラン・シーズンにより価格に変動あります。",,あり,,https://www.hanayurari.com/,60,,,,https://fuku-e.tabi-kura.com/dom/h/h007467.html?cp=2,,detail_4009,detail_4307,detail_4480,detail_1667,detail_5713,detail_1640
detail_4489,しきぶ温泉　湯楽里,しきぶおんせんゆらり,"丹南,越前市",温泉,35.863333,136.144636,16,https://www.fuku-e.com/spot/detail_4489.html,https://www.fuku-e.com/lsc/upfile/spot/0000/4489/4489_1_l.jpg,街のざわめきから車で10分、心静かな時間を過ごせる隠れ家のような湯宿。本館と展望浴室棟との2つの建物であり、高低差27m、長さ60mの斜行エレベーターで連結しています。ナトリウム-炭酸水素塩泉で余分な皮脂や分泌物を乳化させ清浄する効果がある「美人の…,0778-25-7800,福井県越前市白崎町68-8,JR武生駅より無料シャトルバスで20分(1日2往復),,,,,あり,3,http://yurari-yu.jp/,188,,湯楽里玄関前20台、身障者用4台、大駐車場168台、身障者用3台、バス3台,,https://fuku-e.tabi-kura.com/dom/h/h018735.html?cp=2,mailto:yurari@yu-iwashita.jp,detail_4471,detail_4456,detail_4539,detail_5713,detail_5242,detail_1035
detail_4499,憩いの宿なかもと,いこいのやどなかもと,"あわら・坂井・福井市,坂井市",温泉,36.2231664,136.1360245,16,https://www.fuku-e.com/spot/detail_4499.html,https://www.fuku-e.com/lsc/upfile/spot/0000/4499/4499_1_l.jpg,お部屋からながめる広大な日本海と夕陽を新鮮な海の幸といっしょにご満喫して下さい。2009年にリニューアルし、お風呂は天然温泉と源泉かけ流し、内湯のほかに露天風呂・足湯を設けました。,0776-82-2600,福井県坂井市三国町宿3-7-27,えちぜん鉄道三国港駅より徒歩7分,,,,,あり,,http://www.kani-yado.com,7,,,,,,detail_4265,detail_5418,detail_4035,detail_5713,detail_1025,detail_5242
detail_4500,三国温泉 お宿あらや,みくにおんせんおやどあらや,"あわら・坂井・福井市,坂井市",温泉,36.2535443,136.1480805,16,https://www.fuku-e.com/spot/detail_4500.html,https://www.fuku-e.com/lsc/upfile/spot/0000/4500/4500_1_l.jpg,冬は越前がに料理が専門の三国温泉の宿。東尋坊から車で5分の海の前の温泉宿で、御夫婦・カップル様がよくいらっしゃいます。ロケーション・清潔さ・落ち着ける雰囲気、貸切の温泉、冬は越前蟹グルメに舌鼓。ゆったりとした、大人の時間をお楽しみください。,0776-81-3522,福井県坂井市三国町梶38-37-2,JR芦原温泉駅から京福バス越前松島経由東尋坊行き越前松島水族館下車3分,,不定休,,,あり,,https://e-araya.com/,30,,国定公園越前松島の入口駐車場,,,mailto:info@e-araya.com,detail_4563,detail_4587,detail_4009,detail_5713,detail_1640,detail_1626
detail_4508,ペンション　シャロット,ぺんしょんしゃろっと,"あわら・坂井・福井市,坂井市",温泉,36.2515195,136.1472334,16,https://www.fuku-e.com/spot/detail_4508.html,https://www.fuku-e.com/lsc/upfile/spot/0000/4508/4508_1_l.jpg,日本海の荒波を目の前に望む高台に建つ。自然の中に囲まれての温泉に食事(オリジナル料理)も楽しみ。,0776-82-5481,福井県坂井市三国町崎34-8,JR芦原温泉駅からバス松島水族館経由東尋坊行き松島水族館下車3分,,,,,あり,,http://www.mjnet.ne.jp/shallot/,10,,,,https://fuku-e.tabi-kura.com/dom/h/h030383.html?cp=2,mailto:pshallot@gaea.ocn.ne.jp,detail_4587,detail_4031,detail_4148,detail_5713,detail_1646,detail_1640
detail_4518,丸岡温泉たけくらべ,まるおかおんせんたけくらべ,"あわら・坂井・福井市,坂井市",温泉,36.172332,136.331597,16,https://www.fuku-e.com/spot/detail_4518.html,https://www.fuku-e.com/lsc/upfile/spot/0000/4518/4518_1_l.jpg,四季のくらべは　たけくらべ四季の風情豊かな竹田川渓谷のほとりにある当館は、豊富な湧出量。小さいお子様からお年寄りまで安心してご入浴できるやさしい温泉です。のんびり派も行動派の方も是非お越し下さい。,0776-67-2333,福井県坂井市丸岡町山竹田88-8,北陸自動車道丸岡ICよりお車で約20分,,,"7,500円(税別)～",,あり,,http://www.takekurabe.co.jp,,,,,,mailto:info@takekurabe.co.jp,detail_4475,detail_5711,detail_4701,detail_6102,detail_5713,detail_1621
detail_4519,三国観光ホテル,みくにかんこうほてる,"あわら・坂井・福井市,坂井市",温泉,36.221689,136.1512482,16,https://www.fuku-e.com/spot/detail_4519.html,https://www.fuku-e.com/lsc/upfile/spot/0000/4519/4519_1_l.jpg,湊町三国の高台にあるホテルです。日本の夕陽百選にも選ばれた海に沈む夕映えが美しい日本海。緑豊かな自然、歴史ある古い町並み、東尋坊温泉。そして、あたたかい湊町三国の人情&hellip;。そんな恵まれた環境を誇る湊町三国の高台に、私たちのホテルが…,0776-81-3111,福井県坂井市三国町緑ヶ丘4-4-8,電車でお越しの際は、JR芦原温泉駅下車、京福路線バスにて60分。お車でお越しの際は、北陸自動車道 金津I.Ｃより、お車で20分。,,,,,あり,20,http://www.mikuni-hotel.com/,200,,,,https://fuku-e.tabi-kura.com/dom/h/h007512.html?cp=2,mailto:info@mikuni-hotel.com,detail_4508,detail_1146,detail_4325,detail_2017,detail_5713,detail_2025
detail_4538,永平寺温泉 禅の里,えいへいじおんせん ぜんのさと,"永平寺・奥越,永平寺町",温泉,35.827906,136.391373,16,https://www.fuku-e.com/spot/detail_4538.html,https://www.fuku-e.com/lsc/upfile/spot/0000/4538/4538_4_l.jpg,国道416号線沿いにあるナトリウムやカルシウムなど多くの成分を含んだ良質な温泉です。無料の足湯をはじめ露天風呂、休息が出来る大広間などゆっくりと堪能していただける温泉です。,0776-64-3510,福井県永平寺町清水2-16-1,"JR福井駅よりえちぜん鉄道で勝山行き山王下車、徒歩15分
北陸自動車道福井北ICより勝山方面へ20分",,毎月第三水曜日,大人(中学生以上)520円,,,,http://www.onsen-zennosato.com/,,,,,,,detail_4324,detail_4539,detail_4489,detail_5713,detail_1035,detail_4900
detail_4539,渓流温泉　冠荘,けいりゅうおんせんかんむりそう,"丹南,池田町",温泉,35.86353634393014,136.3638277562866,15,https://www.fuku-e.com/spot/detail_4539.html,https://www.fuku-e.com/lsc/upfile/spot/0000/4539/4539_5_l.jpg,志津原高原の中央に立つ温泉旅館。昔から、岐阜県に抜ける道として多くの登山客や旅人が体を癒しに訪れています。温泉は美人の湯ともいわれる、ナトリウム炭酸水素塩泉で、なめらかでやわらかくとろんとしています。（露天風呂は温泉ではありません。）大規…,渓流温泉 冠荘 0778-44-7755,福井県池田町志津原14-17,北陸自動車道「武生IC」または「鯖江IC」から車で35分/北陸自動車道「福井IC」から車で40分,10：00～20：00受付（21時閉館）,第1・3火曜日,"1泊2食10,900円～
日帰り入浴：大人600円、3歳～小学生300円",,あり,,http://kanmuri.net/,,,,,https://fuku-e.tabi-kura.com/dom/h/h052121.html?cp=2,mailto:kanmurisou@gmail.com,detail_4489,detail_4538,detail_4471,detail_2017,detail_5713,detail_5979
detail_4548,花はす温泉　そまやま,はなはすおんせんそまやま,"丹南,南越前町",温泉,35.8095170578782,136.226121002049,13,https://www.fuku-e.com/spot/detail_4548.html,https://www.fuku-e.com/lsc/upfile/spot/0000/4548/4548_1_l.jpg,花はす公園に隣接してあるのが、宿泊施設花はす温泉そまやまです。南条の移り変わる四季の彩りを楽しみながら、自慢のはす料理に舌鼓をうち、ここにしかない&ldquo;はす風呂”やサウナでのんびりと過ごすことができます。また、バーベキュー舎…,0778-47-3368,福井県南越前町中小屋60-1,北陸自動車道今庄I.Cから車で約7分/南条SICから車で約5分,,毎週火曜日,,,あり,,"http://hanahasu.jp/,https://bimeguri.jp/spot/220/",200,,,,https://fuku-e.tabi-kura.com/dom/h/h322166.html?cp=2,mailto:info@hanahasu.com,detail_4475,detail_4464,detail_4483,detail_5713,detail_1640,detail_2017
detail_4554,越前陶芸村　花みずき温泉　若竹荘,えちぜんとうげいむらはなみずきおんせんわかたけそう,"丹南,越前町",温泉,35.9297089,136.0626233,16,https://www.fuku-e.com/spot/detail_4554.html,https://www.fuku-e.com/lsc/upfile/spot/0000/4554/4554_4_l.jpg,お肌がツルツルになると評判の花みずき温泉は、源泉掛け流しの温泉で、美人の湯とも呼ばれています。日帰り入浴はもちろん、宿泊も可能で、研修場所としてもお使いいただけます。調理室・食堂も完備してますので、食材を持ち込んでの自炊も可能です。無料休…,0778-32-2753,福井県越前町小曽原119-1-2,電車の場合:JR武生駅下車　福鉄バスかれい崎行き「陶芸村口」下車　徒歩10分車の場合:北陸自動車道武生I.Cから国道8号線、365号線経由約30分,10:00～19:00,毎週月曜日・年末年始,"【温泉利用料金】
大人(高校生以上)
410 円
中 学 生
300 円
小 学 生
150 円
未就学児 無料",,あり,,http://www.town-echizen.jp/spot/spot03Detail.php?443,20,,,,,mailto:wakatake-1@ur.ttn.ne.jp,detail_4308,detail_4450,detail_4345,detail_5713,detail_1640,detail_1025
detail_4563,こばせ,こばせ,"丹南,越前町",温泉,35.9541472,135.9818834,16,https://www.fuku-e.com/spot/detail_4563.html,https://www.fuku-e.com/lsc/upfile/spot/0000/4563/4563_1_l.jpg,冬は自慢の越前かに料理、春からは海鮮料理に舌づつみ、温かい料理は温かいうちに　冷たいものは冷たく。越前温泉で日頃の労をいやして下さいませ。夕日が自慢のふるさとの宿。越前かに・地魚にこだわる味覚の宿。,0778-37-0018,福井県越前町梅浦58-8,JR武生駅から　福鉄バスかれい崎行き又は越前岬行き　長谷の間下車0分約60分JR武生・鯖江駅より　タクシーで30分、敦賀ICより　お車で60分,,,"4月～10月　15,800円～
11月～3月　25,500円～",,あり,,https://www.kobase.co.jp/,15,,,,https://fuku-e.tabi-kura.com/dom/h/h007428.html?cp=2,mailto:info@kobase.net,detail_4500,detail_4008,detail_4009,detail_1550,detail_1667,detail_1079
detail_4569,泰澄の杜,たいちょうのもり,"丹南,越前町",温泉,35.9975127,136.0935598,16,https://www.fuku-e.com/spot/detail_4569.html,https://www.fuku-e.com/lsc/upfile/spot/0000/4569/4569_1_l.jpg,自然とのふれあいの里「泰澄の杜」は、素晴らしい自然に囲まれた温泉宿泊施設です。春夏秋冬四季折々の自然とふれあえる環境のなかで、泰澄の杜の自慢の温泉に入って日頃の疲れを癒して下さい。テラス付客室、テラス付き恐竜ルーム(1室限定)を新設しました。…,0778-34-2322,福井県越前町小倉88-55-1,JR福井駅から京福バス織田行泰澄の杜下車,"≪日帰り温泉≫
8:00～22:00（最終受付21:00）","毎週火曜日（祝日の場合は営業）
※8月9日、8月16日は営業","≪日帰り温泉≫
大人 520円
小学生 310円
毎週金曜レディースデ― （女性）310円",,あり,,http://taichou-no-mori.jp/,,,,,https://fuku-e.tabi-kura.com/dom/h/h115393.html?cp=2,mailto:front@taichou-no-mori.jp,detail_4731,detail_4475,detail_4450,detail_5713,detail_5242,detail_6102
detail_4582,りぞうと旅館　宿かり,りぞうとりょかんやどかり,"丹南,越前町",温泉,35.8975524,135.9961448,16,https://www.fuku-e.com/spot/detail_4582.html,https://www.fuku-e.com/lsc/upfile/spot/0000/4582/4582_1_l.jpg,2001年11月オープン！！越前がにをはじめヒラメ、タイ、ブリ、サザエ、アワビなど越前漁港は魚貝類の宝庫であり四季折々の料理が楽しめます。又当館は越前海岸の絶景に位置し、お部屋から夕日や漁火が見えいやがうえにも旅情をかきたてます。,0778-39-1555,福井県越前町高佐32-4-5,武生駅から福鉄バスかれい崎行き白浜下車3分,,,"4月～10月　13,000円～
11月～3月　26,400円～",,あり,,https://hpdsp.jp/yadokari/,,,,,https://fuku-e.tabi-kura.com/dom/h/h021901.html?cp=2,mailto:heisei@big-c.or.jp,detail_4330,detail_4110,detail_4043,detail_2008,detail_4853,detail_1102
detail_4583,料理宿やまざき,りょうりやどやまざき,"丹南,越前町",温泉,35.927343,135.998463,16,https://www.fuku-e.com/spot/detail_4583.html,https://www.fuku-e.com/lsc/upfile/spot/0000/4583/4583_2_l.jpg,加賀から古民家をそのまま移築した風情ある佇まいにおもてなしの心を加えて、みなさまをあたたかくお迎えいたします。 越前海岸へ起こしの際は、料理宿やまざきでごゆっくりとおくつろぎください。＜部屋数／座席数＞　12人／6部屋（内トイレ付5部屋、バスト…,0778-37-1016,福井県越前町厨16-53-1,"★公共交通機関の場合：JR武生駅 福鉄バス　かれい崎行き くりや下車 徒歩3分北陸自動車道 敦賀ICより60分
★車の場合：北陸自動車道鯖江I.Cから国道8号・365号・305号線経由　約45分、または敦賀I.Cから国道8号・305号経由約50分",チェックイン：15:00　チェックアウト：10:00,"・水曜日
・年末年始",,"クレジットカード可
スマホ決済可",あり,,"http://yamazaki-r.co.jp/,https://www.facebook.com/ryouriyadoyamazaki/,https://g.page/ryouriyadoyamazaki?share",20,,,,"https://reserve.489ban.net/client/yamazaki/0/plan/availability/daily?,https://www.ikyu.com/00001802/?ikCo=ValueComm#room-plan-list,http://yoyaku.town-echizen.jp/dom/h/h053558.html",,detail_4303,detail_4739,detail_4475,detail_1550,detail_5713,detail_1621
detail_4586,金龍,きんりゅう,"丹南,越前町",温泉,35.9266374,135.9984189,16,https://www.fuku-e.com/spot/detail_4586.html,https://www.fuku-e.com/lsc/upfile/spot/0000/4586/4586_1_l.jpg,大浜海水浴場に接していて、旅館から歩いてわずか20m程で海水浴場に行けます。又、5階の天然温泉露天風呂からは、大浜海水浴場、越前漁港、越前岬といった変化に富んだ日本海が望めます。,0778-37-1052,福井県越前町厨17-51-2,JR武生駅よりかれい崎行バス1時間　大浜下車すぐ敦賀ICより305号線を約50分,,12/31、1/1,"素泊り5,500円～
4月～10月　15,000円～
11月～3月　19,800円～（越前がに別料金）",,あり,,http://www.echizen-kinryu.com,23,,,,https://fuku-e.tabi-kura.com/dom/h/h018743.html?cp=2,mailto:kinryu@echizen-kinryu.com,detail_4035,detail_1345,detail_1372,detail_1035,detail_1646,detail_1102
detail_4587,旅館はまゆう,りょかんはまゆう,"丹南,越前町",温泉,35.9100508,135.9967501,16,https://www.fuku-e.com/spot/detail_4587.html,https://www.fuku-e.com/lsc/upfile/spot/0000/4587/4587_7_l.jpg,越前港獲れたての海の幸をふんだんに使った季節料理。24時間天然温泉、大海原を眺めながらのんびりゆったり。地元の魚介類のみを使用したはまゆうならではのオリジナルメニューを朝夕部屋食にて心ゆくまで堪能して下さい。源泉かけ流しの日本海の温泉宿。越…,0778-39-1230,福井県越前町茂原5-40-1,北陸自動車道 敦賀IC～R305沿い　車で40分,,,"4月～10月　11,000円～
11月～3月　25,300円～",,あり,,http://www.hama-u.jp,,,,,https://fuku-e.tabi-kura.com/dom/h/h007601.html?cp=2,mailto:hama-yu@zg.ttn.ne.jp,detail_4035,detail_4114,detail_4098,detail_5713,detail_1550,detail_1640
detail_4597,ザ　グランリゾート三方五湖,ざ　ぐらんりぞーとみかたごこ,"若狭路,美浜町",温泉,35.6119953,135.9084841,16,https://www.fuku-e.com/spot/detail_4597.html,https://www.fuku-e.com/lsc/upfile/spot/0000/4597/4597_1_l.jpg,当館は会員制のホテルになっております。従いまして、一般のお泊まりのお客様は、残念ながら受け入れることは出来ませんので、ご了承下さいませ。尚、入会に関する資料請求、お問い合わせは、下記番号までお願いいたします。【リゾート営業部】06-6353-1073,0770-32-1516,福井県美浜町早瀬3,JR小浜線美浜駅下車、タクシーで5分,,,ホームページをご覧ください。,,あり,,http://www.granresort.jp/gr-member/hotel/mikatagoko/,22,,,,https://fuku-e.tabi-kura.com/dom/h/h02381094.html?cp=2,,detail_4358,detail_4414,detail_4345,detail_5713,detail_4900,detail_1035
detail_4639,レインボーマリン,れいんぼーまりん,"若狭路,美浜町",温泉,35.5981228855385,135.912289692515,15,https://www.fuku-e.com/spot/detail_4639.html,https://www.fuku-e.com/lsc/upfile/spot/0000/4639/4639_1_l.jpg,三方五湖の久々子湖が目の前に位置するレインボーマリン。湖の遊歩道は、サイクリングやお散歩コースにぴったりです。ペットの宿泊OK！お部屋で一緒に過ごせます。一棟貸しのログハウスがあり、広々とした空間で家族や仲間とシステムキッチンで楽しく料理や…,0770-32-6560,福井県美浜町大薮2-1,JR敦賀駅からJR小浜線美浜駅タクシー6分,,,ホームページをご覧ください。,,あり,,http://www.r-marine.co.jp/,30,,,,,mailto:info@r-marine.co.jp,detail_4699,detail_1506,detail_5717,detail_1069,detail_1074,detail_5242
detail_4699,若狭町観光ホテル水月花,わかさちょうかんこうほてるすいげつか,"若狭路,若狭町",温泉,35.49844,135.960013,16,https://www.fuku-e.com/spot/detail_4699.html,https://www.fuku-e.com/lsc/upfile/spot/0000/4699/4699_1_l.jpg,三方五湖の一つ水月湖畔に佇むリゾートホテル。全客室からはもちろん、ロビー、レストラン、大浴場からも湖の景観を楽しむことができる。船上で朝食をとることができるモーニングクルーズも好評である。平成24年2月に全客室をリニューアル。,0770-47-1234,福井県若狭町海山51-13,JR三方駅からバスで約25分（海山）/舞鶴若狭自動車道 三方五湖スマートICから車で約15分（ETC専用）,,,"ホームペーよりご確認下さい。
",,,,http://www.suigekka.jp,,,,,,,detail_4035,detail_4639,detail_1332,detail_6102,detail_2008,detail_2120
detail_4700,若狭の宿えびす荘,わかさのやどえびすそう,"若狭路,若狭町",温泉,35.477454,135.89211,16,https://www.fuku-e.com/spot/detail_4700.html,https://www.fuku-e.com/lsc/upfile/spot/0000/4700/4700_1_l.jpg,この場所の持つ「気」にいやされると喜ばれています。ビジネスに観光にお気軽にご利用下さい。,0770-62-0531,福井県若狭町安賀里75-1,舞鶴若狭自動車道 上中ICから車で約10分,,,要問い合わせ,,,,http://wakasanoyado.com/,,,,,,,detail_5796,detail_4445,detail_4450,detail_4900,detail_5713,detail_1640
detail_4701,今庄365温泉　やすらぎ,いまじょうさんろくごおんせんやすらぎ,"丹南,南越前町",温泉,35.722965,136.148785,16,https://www.fuku-e.com/spot/detail_4701.html,https://www.fuku-e.com/lsc/upfile/spot/0000/4701/4701_1_l.jpg,春は新緑、秋は紅葉、そして冬は雪景色。四季折々の大自然を眺めながらゆったりと温泉気分を満喫できます。雄大な白山が一望できる露天風呂やゆったりとしたサウナもあり。,0778-45-1113,福井県南越前町板取85-6,"JR今庄駅からタクシーで15分
北陸自動車道 今庄ICから車で20分
北陸自動車道 敦賀ICから20分",,毎週火曜日（スキーシーズン中は無休）,"大人600円
小人300円",,あり,,,,,,,,,detail_5711,detail_4464,detail_4442,detail_5713,detail_6102,detail_5242
detail_4703,法恩寺温泉「ささゆり」,ほうおんじおんせんささゆり,"永平寺・奥越,勝山市",温泉,36.07311861510969,136.55566195933534,17,https://www.fuku-e.com/spot/detail_4703.html,https://www.fuku-e.com/lsc/upfile/spot/0000/4703/4703_1_l.jpg,ホテルハーヴェストスキージャム勝山の温泉大浴場。露天風呂で壮大な景色を眺めると、気分は爽快!!サウナ・ジャグジー・寝湯・立ち湯などのスパが勢揃いする温泉大浴場です。また、法恩寺温泉ささゆりは、美肌の湯としても知られており、露天風呂に舞い降り…,0779-87-0081,福井県勝山市170-70 スキージャム勝山内,中部縦貫自動車道勝山ICから法恩寺山有料道路経由で車で25分、えちぜん鉄道勝山駅より無料送迎バス(要事前予約)あり,12:00~22:00(最終受付21：00）　毎週水曜日　15：00～,ホテルハーヴェストスキージャム勝山休館期間に準ずる,"19:00まで　大人　950円(入湯税込)　子供　4歳～12歳600円(入湯税込)
タオルセット　300円(レンタルバスタオル+レンタルフェイスタオル）　",,あり,,http://www.skijam.jp/,3400,,スキージャム勝山,,,,detail_4461,detail_4893,detail_4474,detail_5713,detail_4900,detail_1640
detail_4704,越前温泉露天風呂　漁火,えちぜんおんせんろてんぶろいさりび,"丹南,越前町",温泉,35.9238104,135.997331,13,https://www.fuku-e.com/spot/detail_4704.html,https://www.fuku-e.com/lsc/upfile/spot/0000/4704/4704_3_l.jpg,一番の効能は絶景です。まずは、ゆっくりとこの気持ちよさを味わってください。昼は日本海が、夕方は夕日が、夜には満天の星空と漁火が、雄大なパノラマを上映中です。個性豊かな、どのお風呂からも楽しめる、極上のくつろぎです。温泉としての効能・効果源…,0778-37-2360,福井県越前町厨71-335-1,"JR武生駅からかれい崎行きバス終点下車
北陸自動車道敦賀IC,武生IC,鯖江ICから車で60分",,"毎週火曜日(ただし、祝日に当る場合はその翌日)
夏休み期間中は無休
11月～3月は第2・第4火曜休館","大人(中学生以上) 520円
中人(小学生) 310円
小人(3歳以上) 200円
シルバー(町内75歳以上) 200円
",,あり,,https://www.echizenkk.jp/isaribi,,,,,,,detail_4308,detail_5667,detail_4587,detail_1640,detail_5713,detail_1667
detail_4706,越前温泉露天風呂　「日本海」,えちぜんおんせんろてんぶろにほんかい,"丹南,越前町",温泉,35.8821309,136.000142,15,https://www.fuku-e.com/spot/detail_4706.html,https://www.fuku-e.com/lsc/upfile/spot/0000/4706/4706_3_l.jpg,平成16年11月にオープンした露天風呂です。越前南部温泉を利用したアットホームな温泉施設です。,0778-39-1126,福井県越前町米ノ66-97,JR武生駅からかれい崎行き福鉄バス「かれい崎」下車すぐ北陸自動車道敦賀IC、武生ICから車で40分,,木曜日,"大人520円
小学生310円
幼児(3歳～)200円",,あり,,http://www.echizen-kk.jp/nihonkai.html,20,,,,,,detail_5418,detail_1591,detail_4303,detail_5713,detail_5242,detail_1035
detail_4708,旅館　明石,りょかんあかし,"丹南,越前町",温泉,35.9241579,135.9982323,15,https://www.fuku-e.com/spot/detail_4708.html,https://www.fuku-e.com/lsc/upfile/spot/0000/4708/4708_4_l.jpg,福井県観光の公式サイト。恐竜や福井ゆかりの幕末偉人から温泉・宿泊情報、おろしそば、ソースカツ丼、越前ガニなどのグルメ情報も掲載。桜、海水浴、花火、紅葉、スキー・スノボなど季節・イベント情報も満載！福井の旅に役立つ情報をたっぷりお届けします！,0778-37-0880,福井県越前町厨71-280-1,,,,"4月～10月　8,800円～
11月～3月　33,000円～",,あり,,http://www.mjnet.ne.jp/akashi/,,,,,https://fuku-e.tabi-kura.com/dom/h/h007607.html?cp=2,,detail_4898,detail_6060,detail_4962,detail_5713,detail_1035,detail_1550
detail_4722,大江戸温泉物語 芦原温泉 あわら,おおえどおんせんものがたり あわらおんせん あわら,"あわら・坂井・福井市,あわら市",温泉,36.2302628,136.1946181,17,https://www.fuku-e.com/spot/detail_4722.html,https://www.fuku-e.com/lsc/upfile/spot/0000/4722/4722_6_l.jpg,「関西の奥座敷」で知られる名湯、あわら温泉に佇む温泉宿。四季の趣を感じられる庭園露天風呂で、自然の息吹を感じながらのご入浴をお楽しみください。また、芦原温泉が育んだ大衆演劇「あわら座」を、ご宿泊いただいた皆さんに無料でご堪能いただけます。※…,0570-04-1262,福井県あわら市二面48-10,"芦原温泉駅からシャトルバスで約15分
※予約制",,,"1泊2食バイキングプラン(通常料金・サ込税込)
・大人4名様以上1室利用　8,778円～(平日)　11,528円～(土・特定日)
・大人3名様1室利用　9,878円～(平日)　12,628円～(土・特定日)
・大人2名様1室利用　10,978円～(平日)　13,728円～(土・特定日)
・小学生　6,138円～(平日)　8,228円～(土・特定日)
・3歳以上幼児(寝具有)　4,378円～(平日)　5,808円～(土・特定日)
・3歳以上幼児(添寝)　3,058円～(平日)　4,378円～(土・特定日)
※(平日)(土・特定日)は当社カレンダーによります。お日にちより変動いたします。
※大人には150円の入湯税が加算されます。",,あり,,http://www.ooedoonsen.jp/awara/,,,,,https://fuku-e.tabi-kura.com/dom/h/h053004.html?cp=2,,detail_1580,detail_2083,detail_4461,detail_5713,detail_1640,detail_2017
detail_4731,ふくい健康の森　生きがい交流センター（健康の森温泉）,ふくいけんこうのもりいきがいこうりゅうせんたーけんこうのもりおんせん,"あわら・坂井・福井市,福井市","自然・公園,温泉",36.0156525,136.1403516,16,https://www.fuku-e.com/spot/detail_4731.html,https://www.fuku-e.com/lsc/upfile/spot/0000/4731/4731_3_l.jpg,四季折々の自然に囲まれた「ふくい健康の森」敷地内の日帰り温泉。弱アルカリ性の温泉から美人の湯として知られ、石造りの「土の湯」、自然木を活かした「木の湯」が男女週替わりで楽しめる。湯あがりは大広間でのんびりと過ごせるほか、温泉周辺にはスポー…,0776-98-5801,福井県福井市真栗町47-51,"JR北陸線　福井駅より車で30分、鯖江駅より車で20分
北陸自動車道　福井ICから車で35分、鯖江ICから車で25分","9:00～21:00 【温泉利用時間】
10:00～20:30
(入館は閉館時間の30分前まで)",毎週月曜日（祝日の場合その翌日）※6月に保守点検のため臨時休館有　年末年始（12/31～1/1）,"大人670円　
高齢者550円
小人250円
",,あり,,"http://fkenkan.or.jp/living/,https://www.fuku-e.com/fukutabi/detail_112.html",70,,,,,mailto:ikigai@fkenkan.or.jp,detail_4722,detail_4475,detail_4569,detail_5713,detail_1035,detail_1640
